pH,Temp,Voltage
1.1515898831372076,0.4727627844040742,1.5687836480687771
0.5825770177535818,-1.579167026276726,0.382392360092226
1.3954525397301925,0.6833913411295887,0.8761505839899816
-0.14901095202536777,-0.49884636436200114,-0.48168453172884856
-1.287036682792621,0.812486262993611,0.3892501132019157
-0.555448713013673,0.248545288534981,1.2464692519132983
-0.555448713013673,0.48635172354765777,-0.03593057959893068
0.4200019133582597,1.1590042111549375,0.8487195715512179
-0.31158605642068987,-0.45128507735946577,-1.4554854733049791
-0.555448713013673,0.1126558970991643,-0.008499567160164591
1.0703023309395483,-1.2530324868307727,0.6155559658217219
-1.287036682792621,0.3572568016836305,1.225895992584224
1.2328774353348704,0.8872254282833089,-0.6188395939226693
-1.0431740261996394,-0.7638306776618403,0.6086982127120298
-0.14901095202536777,-0.6687081036567696,-0.9685850025169144
-1.0431740261996394,0.8804309587115194,-0.04964608581831251
0.1761392567652747,-1.1103486258231665,-1.6269293010472554
0.9077272265442261,0.3300789233964681,0.835004065331836
-0.39287360861835097,-0.9744592343873499,1.3287622892295916
0.4200019133582597,1.1250318632959857,-0.28280969154780844
0.501289465555919,-0.8929255995258628,0.6978490031380129
-0.06772339982770668,0.031122262237677185,-0.33081396331564605
-0.474161160816012,-1.1511154432539126,-0.5776930752645238
0.8264396743465633,-0.28821780763648674,-1.572067276169727
0.4200019133582597,1.4443719331701494,-1.5172052512921985
0.5825770177535818,-1.3753329391230058,-1.3937656953177595
-1.6121868915832651,-1.3753329391230058,1.191607227035771
0.9077272265442261,-0.5056408339337906,-0.11136586380553196
-0.555448713013673,1.4511664027419438,1.7402274758110536
0.5825770177535818,1.6889728377546158,0.32067258210500654
1.3141649875325296,0.669802401986005,1.4727751045331043
-1.287036682792621,-0.18630076405962662,0.41668112564067933
-0.7180238174089952,-0.5192297730773742,0.28638381655655076
1.0703023309395483,0.16021718410169966,-0.9480117431878404
-1.530899339385604,-1.2530324868307727,1.4796328576427942
-1.20574913059496,-1.1714988519692855,1.047594411732258
-0.14901095202536777,-0.9268979473848146,-1.572067276169727
-0.7180238174089952,0.8192807325654005,-0.7491369030068004
-1.0431740261996394,1.0774705762934502,-1.1468865833688817
0.09485170456761545,0.43199596697333303,-3.211070269385891
-0.474161160816012,0.38443467997079767,-0.4405380130707031
-0.8805989218043173,-1.4500721044127034,1.1093141897194774
0.745152122148904,1.23374337644464,1.0544521648419478
0.9077272265442261,-1.3753329391230058,1.2464692519132983
0.25742680896293757,-1.0288149909616795,-1.0440202867235158
-0.8805989218043173,0.9211977761422654,0.3069570758856223
-0.06772339982770668,-1.2326490781153996,1.1093141897194774
-0.14901095202536777,-0.1115615987699289,-1.2771838924530117
0.8264396743465633,0.8464586108525677,0.46468539740851694
-0.14901095202536777,0.21457294067602925,-0.7902834216649458
-0.7993113696066563,-0.4920518947902118,-0.4679690255094668
-0.06772339982770668,-1.2530324868307727,0.7869997935639984
0.013564152369952572,1.0231148197191255,1.047594411732258
-0.23029850422302883,0.10586142752737492,-1.4692009795243608
1.2328774353348704,-0.5667910600799095,0.20409077924025737
1.1515898831372076,1.1997710285856833,-0.23480541977997083
-0.39287360861835097,0.268928697250354,-1.0851668053816623
-1.6121868915832651,-0.9404868865283982,0.0806512232658185
1.0703023309395483,0.32328445382467874,-1.6200715479375647
-1.0431740261996394,-0.16591735534425364,0.2178062854596392
0.33871436116059683,0.6086521758398908,-0.8177144341037095
-0.14901095202536777,-0.016439024764858173,-1.5857827823891089
0.4200019133582597,-0.5532021209363259,-0.4268225068513213
-1.368324234990282,0.5271185409783989,0.6978490031380129
-0.474161160816012,-0.39692932078514104,-0.20737440734120718
0.33871436116059683,0.6222411149834697,-1.6063560417181828
-0.7180238174089952,0.5271185409783989,-1.6475025603763283
0.4200019133582597,0.11945036667095851,1.383624314107119
0.09485170456761545,-1.1511154432539126,-0.8245721872134015
-1.6121868915832651,-1.1239375649667502,-0.9685850025169144
-1.530899339385604,1.5123166288880578,0.12865549503365611
1.0703023309395483,0.07868354924021255,-0.7491369030068004
-0.06772339982770668,0.5610908888373555,-1.112597817820426
1.2328774353348704,-1.5927559654203096,-0.7422791498971082
0.745152122148904,-0.32219015549544333,0.6429869782604856
-1.368324234990282,-1.2258546085436104,-1.3114726580014675
-1.6121868915832651,0.5678853584091449,-1.4006234484274505
-0.7180238174089952,-0.05041137262380993,-0.9342962369684586
-0.23029850422302883,1.4239885244547765,-0.996016014955678
-0.9618864740019785,1.5327000376034308,-0.8108566809940198
1.0703023309395483,0.3640512712554247,-0.7834256685552561
-1.1244615783972987,-1.300593773833308,-0.9274384838587665
-0.31158605642068987,-0.9880481735309335,-1.4417699670855972
-0.06772339982770668,1.1657986807267315,1.5824991542881615
-1.1244615783972987,-0.4105182599287198,-1.1606020895882636
1.2328774353348704,-1.2326490781153996,-0.9480117431878404
-0.474161160816012,-0.4716684860748388,0.8761505839899816
-1.287036682792621,0.0243277926658878,-1.4966319919631257
-0.31158605642068987,1.0842650458652396,0.17665976680149373
0.745152122148904,0.7581305064192864,0.917297102648127
-0.474161160816012,-0.9540758256719818,-0.5914085814839056
1.4767400919278517,1.69576730732641,-0.20051665423151505
