pH,Temp,Voltage
0.49999999999999956,0.8447257383966242,0.9743852459016396
0.3970588235294117,0.589873417721519,0.7971311475409839
0.5441176470588238,0.8708860759493668,0.8709016393442626
0.2647058823529411,0.7240506329113923,0.668032786885246
0.05882352941176494,0.8869198312236284,0.7981557377049182
0.19117647058823506,0.8168776371308017,0.9262295081967213
0.19117647058823506,0.8464135021097046,0.7346311475409835
0.36764705882352944,0.9299578059071725,0.8668032786885249
0.23529411764705888,0.7299578059071727,0.5225409836065575
0.19117647058823506,0.7999999999999998,0.7387295081967216
0.4852941176470589,0.6303797468354428,0.8319672131147544
0.05882352941176494,0.8303797468354426,0.923155737704918
0.5147058823529411,0.8962025316455695,0.6475409836065575
0.10294117647058787,0.6911392405063288,0.8309426229508199
0.2647058823529411,0.7029535864978902,0.5952868852459017
0.10294117647058787,0.8953586497890296,0.7325819672131149
0.3235294117647056,0.6481012658227847,0.49692622950819687
0.4558823529411766,0.8270042194092824,0.8647540983606561
0.2205882352941173,0.6649789029535866,0.9385245901639345
0.36764705882352944,0.9257383966244723,0.6977459016393444
0.3823529411764701,0.6751054852320673,0.8442622950819672
0.27941176470588225,0.7898734177215188,0.6905737704918034
0.20588235294117618,0.6430379746835442,0.653688524590164
0.44117647058823506,0.7502109704641349,0.5051229508196722
0.36764705882352944,0.9654008438818562,0.5133196721311477
0.3970588235294117,0.6151898734177212,0.5317622950819674
0.0,0.6151898734177212,0.9180327868852463
0.4558823529411766,0.7232067510548523,0.723360655737705
0.19117647058823506,0.9662447257383966,0.9999999999999998
0.3970588235294117,0.9957805907172994,0.7879098360655741
0.5294117647058822,0.8691983122362865,0.9600409836065575
0.05882352941176494,0.7628691983122362,0.8022540983606556
0.1617647058823528,0.721518987341772,0.7827868852459019
0.4852941176470589,0.8059071729957803,0.598360655737705
0.014705882352941124,0.6303797468354428,0.9610655737704918
0.07352941176470607,0.6405063291139235,0.8965163934426232
0.2647058823529411,0.6708860759493671,0.5051229508196722
0.1617647058823528,0.8877637130801683,0.6280737704918034
0.10294117647058787,0.9198312236286919,0.5686475409836065
0.3088235294117645,0.8396624472573841,0.26024590163934436
0.20588235294117618,0.8337552742616037,0.6741803278688525
0.13235294117647056,0.6059071729957806,0.9057377049180328
0.42647058823529393,0.939240506329114,0.8975409836065573
0.4558823529411766,0.6151898734177212,0.9262295081967213
0.3382352941176472,0.6582278481012653,0.584016393442623
0.13235294117647056,0.9004219409282701,0.7858606557377048
0.27941176470588225,0.6329113924050631,0.9057377049180328
0.2647058823529411,0.7721518987341769,0.5491803278688525
0.44117647058823506,0.8911392405063294,0.8094262295081966
0.2647058823529411,0.8126582278481016,0.6219262295081969
0.1470588235294117,0.7248945147679322,0.6700819672131149
0.27941176470588225,0.6303797468354428,0.8575819672131151
0.29411764705882293,0.9130801687763714,0.8965163934426232
0.25,0.7991561181434599,0.5204918032786887
0.5147058823529411,0.7156118143459911,0.7704918032786887
0.49999999999999956,0.9350210970464135,0.7049180327868854
0.2205882352941173,0.819409282700422,0.5778688524590163
0.0,0.6691983122362868,0.752049180327869
0.4852941176470589,0.8261603375527424,0.4979508196721312
0.10294117647058787,0.7654008438818565,0.7725409836065575
0.35294117647058787,0.8616033755274262,0.6178278688524592
0.2647058823529411,0.7839662447257383,0.5030737704918034
0.36764705882352944,0.7172995780590719,0.6762295081967213
0.04411764705882382,0.8514767932489447,0.8442622950819672
0.20588235294117618,0.7367088607594932,0.709016393442623
0.35294117647058787,0.863291139240506,0.5
0.1617647058823528,0.8514767932489447,0.4938524590163935
0.36764705882352944,0.8008438818565402,0.9467213114754098
0.3088235294117645,0.6430379746835442,0.6168032786885247
0.0,0.6464135021097044,0.5952868852459017
0.014705882352941124,0.9738396624472574,0.75922131147541
0.4852941176470589,0.7957805907172997,0.6280737704918034
0.27941176470588225,0.8556962025316457,0.5737704918032789
0.5147058823529411,0.5881856540084387,0.6290983606557379
0.42647058823529393,0.7459915611814343,0.8360655737704921
0.04411764705882382,0.633755274261603,0.5440573770491803
0.0,0.8565400843881856,0.5307377049180328
0.1617647058823528,0.7797468354430381,0.6004098360655739
0.25,0.9628691983122359,0.591188524590164
0.117647058823529,0.9763713080168777,0.6188524590163935
0.4852941176470589,0.831223628691983,0.6229508196721312
0.08823529411764719,0.6244725738396624,0.6014344262295084
0.23529411764705888,0.6632911392405063,0.5245901639344264
0.27941176470588225,0.9308016877637133,0.9764344262295086
0.08823529411764719,0.7350210970464137,0.5665983606557379
0.5147058823529411,0.6329113924050631,0.598360655737705
0.20588235294117618,0.7274261603375525,0.8709016393442626
0.05882352941176494,0.7890295358649788,0.5163934426229508
0.23529411764705888,0.9206751054852318,0.7663934426229511
0.42647058823529393,0.880168776371308,0.8770491803278688
0.20588235294117618,0.6675105485232065,0.6516393442622952
0.5588235294117645,0.9966244725738398,0.7100409836065575
0.44117647058823506,0.8928270042194089,0.7561475409836067
0.014705882352941124,0.8261603375527424,0.6741803278688525
0.10294117647058787,0.8016877637130801,0.5481557377049182
0.3235294117647056,0.6556962025316451,0.632172131147541
0.08823529411764719,0.6084388185654008,0.5584016393442623
0.4117647058823528,0.7485232067510545,0.7356557377049182
0.117647058823529,0.8396624472573841,0.7049180327868854
0.36764705882352944,0.6818565400843881,0.5932377049180328
0.6617647058823524,0.3206751054852317,0.737704918032787
0.25,0.9063291139240506,0.5276639344262297
0.5147058823529411,0.831223628691983,0.5163934426229508
0.23529411764705888,0.6464135021097044,0.8504098360655741
0.04411764705882382,0.721518987341772,0.9323770491803278
0.27941176470588225,0.80337552742616,0.7530737704918031
0.5147058823529411,0.9898734177215185,0.7756147540983609
0.5147058823529411,0.6978902953586492,0.57172131147541
0.17647058823529393,0.8042194092827004,0.7622950819672134
0.08823529411764719,0.8556962025316457,0.7797131147540985
0.27941176470588225,0.8303797468354426,0.7038934426229511
0.2205882352941173,0.9755274261603377,0.5430327868852458
0.3235294117647056,0.9746835443037973,0.889344262295082
0.014705882352941124,0.8135021097046415,0.6065573770491803
0.5147058823529411,0.737552742616034,0.7346311475409835
0.13235294117647056,0.8919831223628694,0.5614754098360657
0.02941176470588225,0.7004219409282699,0.5133196721311477
0.08823529411764719,0.6489451476793247,0.7612704918032789
0.10294117647058787,0.9763713080168777,0.7346311475409835
0.23529411764705888,0.7164556962025319,0.8596311475409839
0.014705882352941124,0.6236286919831224,0.7848360655737707
0.04411764705882382,0.7156118143459911,0.6977459016393444
0.44117647058823506,0.7282700421940929,0.6362704918032789
0.2647058823529411,0.6978902953586492,0.8719262295081966
0.08823529411764719,0.7746835443037976,0.5420081967213115
0.08823529411764719,0.8489451476793248,0.4979508196721312
0.5294117647058822,0.639662447257384,0.514344262295082
0.5294117647058822,0.7831223628691983,0.6116803278688525
0.44117647058823506,0.9333333333333336,0.8155737704918036
0.1470588235294117,0.6455696202531644,0.6034836065573772
0.02941176470588225,0.8759493670886078,0.7991803278688527
0.5147058823529411,0.6438818565400846,0.5522540983606556
0.10294117647058787,0.7999999999999998,0.7346311475409835
0.4117647058823528,0.8067510548523207,0.9969262295081969
0.23529411764705888,0.7949367088607597,0.7049180327868854
0.36764705882352944,0.8388185654008438,0.9088114754098364
0.5294117647058822,0.6953586497890298,0.7530737704918031
0.23529411764705888,0.7113924050632909,0.75922131147541
0.1470588235294117,0.6936708860759491,0.8411885245901642
0.42647058823529393,0.639662447257384,0.7100409836065575
0.3235294117647056,0.8641350210970464,0.5932377049180328
0.3088235294117645,0.7097046413502106,0.7110655737704921
0.1470588235294117,0.672573839662447,0.619877049180328
0.1617647058823528,0.9113924050632907,0.627049180327869
0.3235294117647056,0.8438818565400843,0.6864754098360657
0.19117647058823506,0.8067510548523207,0.7571721311475412
0.17647058823529393,0.660759493670886,0.6178278688524592
0.9558823529411762,0.6708860759493671,0.5245901639344264
0.44117647058823506,0.939240506329114,0.9610655737704918
0.9558823529411762,0.6708860759493671,0.5245901639344264
0.17647058823529393,0.9637130801687763,0.7049180327868854
0.17647058823529393,0.8160337552742618,0.752049180327869
0.49999999999999956,0.7518987341772148,0.9047131147540983
0.4852941176470589,0.6185654008438815,0.6106557377049182
0.05882352941176494,0.7789029535864977,0.5471311475409837
0.19117647058823506,0.9341772151898735,0.9139344262295082
0.04411764705882382,0.8649789029535864,0.5338114754098362
0.3235294117647056,0.6751054852320673,0.535860655737705
0.49999999999999956,0.8902953586497886,0.5389344262295084
0.17647058823529393,0.8658227848101263,0.6301229508196722
0.02941176470588225,0.9164556962025316,0.9948770491803283
0.1470588235294117,0.7966244725738396,0.9088114754098364
0.3235294117647056,0.9240506329113924,0.7602459016393441
0.19117647058823506,0.9122362869198315,0.8811475409836065
0.9558823529411762,0.6708860759493671,0.5245901639344264
0.25,0.7046413502109705,0.5399590163934427
0.5147058823529411,0.9544303797468356,0.8043032786885245
0.44117647058823506,0.7291139240506328,0.6782786885245904
0.3235294117647056,0.9873417721518991,0.9538934426229508
0.4852941176470589,0.8177215189873417,0.7274590163934425
0.4117647058823528,0.6067510548523205,0.9672131147540985
0.19117647058823506,0.9603375527426161,0.8883196721311475
0.4117647058823528,0.819409282700422,0.7602459016393441
0.1617647058823528,0.9080168776371305,0.6495901639344264
0.35294117647058787,0.9215189873417722,0.9918032786885249
0.17647058823529393,0.7603375527426159,0.6875000000000002
0.35294117647058787,0.7535864978902951,0.8965163934426232
0.49999999999999956,0.879324894514768,0.6670081967213115
0.9558823529411762,0.6708860759493671,0.5245901639344264
0.36764705882352944,0.8590717299578059,0.5225409836065575
0.0,0.9324894514767927,0.7622950819672134
0.4705882352941173,0.5839662447257385,0.7725409836065575
0.08823529411764719,0.6751054852320673,0.9200819672131151
0.29411764705882293,0.8818565400843883,0.6721311475409837
0.1617647058823528,0.9215189873417722,0.507172131147541
0.4117647058823528,0.9493670886075947,0.7387295081967216
0.3382352941176472,0.9468354430379744,0.7254098360655739
0.17647058823529393,0.5949367088607591,0.8504098360655741
0.4117647058823528,0.8084388185654006,0.5040983606557379
0.10294117647058787,0.6135021097046409,0.7899590163934429
0.2647058823529411,0.7915611814345995,0.9354508196721312
0.36764705882352944,0.8160337552742618,0.6557377049180328
0.19117647058823506,0.9569620253164555,0.7581967213114755
0.17647058823529393,0.7282700421940929,0.8084016393442626
0.4852941176470589,0.8902953586497886,0.6434426229508199
0.3823529411764701,0.8210970464135019,0.502049180327869
0.2205882352941173,0.8008438818565402,0.7500000000000002
0.02941176470588225,0.638818565400844,0.7100409836065575
0.5294117647058822,0.8286919831223627,0.8944672131147544
0.5147058823529411,0.7637130801687761,0.8596311475409839
0.5294117647058822,0.8396624472573841,0.576844262295082
0.3088235294117645,0.7535864978902951,0.619877049180328
0.42647058823529393,0.814345991561181,0.8719262295081966
0.5588235294117645,0.7535864978902951,0.9825819672131149
0.3970588235294117,0.8472573839662445,0.7489754098360657
0.08823529411764719,0.6523206751054849,0.9077868852459017
0.1470588235294117,0.7966244725738396,0.7950819672131146
0.3088235294117645,0.7080168776371307,0.6567622950819674
0.36764705882352944,0.7603375527426159,0.9077868852459017
0.08823529411764719,0.9527426160337553,0.8770491803278688
0.117647058823529,0.6801687763713082,0.9600409836065575
0.05882352941176494,0.9046413502109703,0.9272540983606561
0.2647058823529411,0.7620253164556963,0.6721311475409837
0.3970588235294117,0.7999999999999998,0.7438524590163933
0.5588235294117645,0.8025316455696201,0.9569672131147542
0.3235294117647056,0.8160337552742618,0.69672131147541
0.02941176470588225,0.5966244725738394,0.9999999999999998
0.2205882352941173,0.9932489451476791,0.9282786885245902
0.02941176470588225,0.9983122362869197,0.6024590163934427
0.19117647058823506,0.9569620253164555,0.8801229508196724
0.44117647058823506,0.7991561181434599,0.9856557377049182
0.17647058823529393,0.831223628691983,0.6721311475409837
0.3382352941176472,0.9502109704641346,0.9641393442622952
0.25,0.8050632911392404,0.7346311475409835
0.3823529411764701,0.7265822784810125,0.49077868852459017
0.5147058823529411,0.69873417721519,0.5625000000000002
0.2647058823529411,0.7586497890295361,0.5778688524590163
0.25,0.6143459915611813,0.7172131147540985
0.4852941176470589,0.5822784810126582,0.9836065573770492
0.3823529411764701,0.7299578059071727,0.6495901639344264
0.5441176470588238,0.8379746835443038,0.7715163934426232
0.08823529411764719,0.8219409282700423,0.9415983606557381
0.5294117647058822,0.814345991561181,0.8391393442622954
0.8088235294117645,0.7232067510548523,0.1864754098360657
0.04411764705882382,0.7848101265822782,0.5758196721311475
0.3823529411764701,0.9004219409282701,0.9139344262295082
0.05882352941176494,0.721518987341772,0.5081967213114755
0.10294117647058787,0.6514767932489449,0.8370901639344261
0.13235294117647056,0.8784810126582276,0.5891393442622952
0.3235294117647056,0.793248945147679,0.9200819672131151
0.3970588235294117,0.8860759493670884,0.5512295081967213
0.08823529411764719,0.9198312236286919,0.8206967213114753
0.3382352941176472,0.770464135021097,0.8411885245901642
0.4852941176470589,0.6801687763713082,0.6311475409836067
0.5294117647058822,0.7670886075949364,0.7008196721311477
0.17647058823529393,0.9535864978902953,0.668032786885246
0.2647058823529411,0.6886075949367085,0.7920081967213117
0.0,0.649789029535865,0.6372950819672132
0.1470588235294117,0.9763713080168777,0.8268442622950822
0.3382352941176472,0.7004219409282699,0.7407786885245904
0.13235294117647056,0.8337552742616037,0.9938524590163935
0.014705882352941124,0.8210970464135019,0.7622950819672134
0.25,0.9080168776371305,0.8637295081967216
0.1617647058823528,0.7999999999999998,0.9282786885245902
0.5441176470588238,0.6700421940928267,0.6997950819672132
0.17647058823529393,0.754430379746835,0.5963114754098362
0.014705882352941124,0.6641350210970463,0.6936475409836067
0.23529411764705888,0.8514767932489447,0.8063524590163937
0.1470588235294117,0.8016877637130801,0.632172131147541
0.117647058823529,0.9797468354430379,0.7909836065573772
0.36764705882352944,0.9080168776371305,0.57172131147541
0.3970588235294117,0.8523206751054855,0.6598360655737707
0.02941176470588225,0.8759493670886078,0.867827868852459
0.2647058823529411,0.7881856540084384,0.7131147540983609
0.25,0.9940928270042195,0.48975409836065587
0.04411764705882382,0.8902953586497886,0.9385245901639345
0.5441176470588238,0.7299578059071727,0.7131147540983609
0.2205882352941173,0.616877637130802,0.9702868852459019
0.42647058823529393,0.9316455696202532,0.7551229508196724
0.4117647058823528,0.8616033755274262,0.7940573770491806
0.2647058823529411,0.6902953586497889,0.8657786885245902
0.29411764705882293,0.7063291139240504,0.9375
